TransactionID,DateKey,AccountKey,DepartmentKey,CustomerKey,ProductKey,ScenarioKey,Amount,Quantity
2855,20241001,5,4,36,0,1,14493.64,0
2856,20241001,5,4,36,0,2,14538.88,0
2857,20241001,5,3,60,0,1,33962.04,0
2858,20241001,5,3,60,0,2,34068.04,0
2859,20241001,6,5,28,0,1,3364.96,0
2860,20241001,6,5,28,0,2,3488.21,0
2861,20241001,6,1,46,0,1,2607.9,0
2862,20241001,6,1,46,0,2,2703.43,0
2863,20241001,6,3,58,0,1,8480.71,0
2864,20241001,6,3,58,0,2,8791.34,0
2865,20241001,6,1,36,0,1,2771.42,0
2866,20241001,6,1,36,0,2,2872.93,0
2867,20241001,6,3,13,0,1,2343.36,0
2868,20241001,6,3,13,0,2,2429.19,0
2869,20241001,7,5,48,0,1,2133.31,0
2870,20241001,7,5,48,0,2,2219.45,0
2871,20241001,7,1,38,0,1,5101.43,0
2872,20241001,7,1,38,0,2,5307.42,0
2873,20241001,7,1,24,0,1,719.87,0
2874,20241001,7,1,24,0,2,748.94,0
2875,20241001,7,1,56,0,1,8228.25,0
2876,20241001,7,1,56,0,2,8560.49,0
2877,20241001,7,3,24,0,1,18440.37,0
2878,20241001,7,3,24,0,2,19184.95,0
2879,20241001,8,4,58,0,1,17327.69,0
2880,20241001,8,4,58,0,2,18863.83,0
2881,20241001,8,5,21,0,1,4878.81,0
2882,20241001,8,5,21,0,2,5311.32,0
2883,20241001,8,3,29,0,1,34872.92,0
2884,20241001,8,3,29,0,2,37964.47,0
2885,20241001,9,7,29,0,1,240.46,0
2886,20241001,9,7,29,0,2,245.77,0
2887,20241001,9,2,18,0,1,5960.02,0
2888,20241001,9,2,18,0,2,6091.84,0
2889,20241001,9,3,56,0,1,3717.56,0
2890,20241001,9,3,56,0,2,3799.78,0
2891,20241001,9,4,43,0,1,1021.9,0
2892,20241001,9,4,43,0,2,1044.5,0
2893,20241001,9,1,13,0,1,2605.47,0
2894,20241001,9,1,13,0,2,2663.09,0
2895,20241001,9,1,15,0,1,640.1,0
2896,20241001,9,1,15,0,2,654.25,0
2897,20241001,10,3,53,0,1,6564.5,0
2898,20241001,10,3,53,0,2,6531.38,0
2899,20241001,10,1,33,0,1,1438.33,0
2900,20241001,10,1,33,0,2,1431.08,0
2901,20241001,10,7,17,0,1,1092.62,0
2902,20241001,10,7,17,0,2,1087.11,0
2903,20241001,10,2,12,0,1,8501.95,0
2904,20241001,10,2,12,0,2,8459.06,0
2905,20241001,11,6,8,0,1,1868.05,0
2906,20241001,11,6,8,0,2,1940.32,0
2907,20241001,11,5,53,0,1,6445.99,0
2908,20241001,11,5,53,0,2,6695.35,0
2909,20241001,11,4,46,0,1,7942.06,0
2910,20241001,11,4,46,0,2,8249.29,0
2911,20241001,12,1,16,0,1,6345.43,0
2912,20241001,12,1,16,0,2,6177.22,0
2913,20241001,12,3,29,0,1,2743.47,0
2914,20241001,12,3,29,0,2,2670.74,0
2915,20241001,12,3,6,0,1,93.97,0
2916,20241001,12,3,6,0,2,91.48,0
2917,20241001,13,1,20,0,1,1898.51,0
2918,20241001,13,1,20,0,2,1865.64,0
2919,20241001,13,1,52,0,1,3143.92,0
2920,20241001,13,1,52,0,2,3089.48,0
2921,20241001,13,3,26,0,1,717.47,0
2922,20241001,13,3,26,0,2,705.05,0
2923,20241001,13,8,14,0,1,347.32,0
2924,20241001,13,8,14,0,2,341.3,0
2925,20241001,13,6,49,0,1,2632.18,0
2926,20241001,13,6,49,0,2,2586.6,0
2927,20241001,13,7,44,0,1,1923.15,0
2928,20241001,13,7,44,0,2,1889.85,0
2929,20241001,14,1,9,0,1,2576.17,0
2930,20241001,14,1,9,0,2,2311.89,0
2931,20241001,14,2,13,0,1,573.47,0
2932,20241001,14,2,13,0,2,514.64,0
2933,20241001,14,4,48,0,1,1003.86,0
2934,20241001,14,4,48,0,2,900.87,0
2935,20241001,14,3,20,0,1,4.11,0
2936,20241001,14,3,20,0,2,3.69,0
2937,20241001,15,2,46,0,1,3915.2,0
2938,20241001,15,2,46,0,2,3833.97,0
2939,20241001,15,1,36,0,1,2756.43,0
2940,20241001,15,1,36,0,2,2699.24,0
2941,20241001,15,1,12,0,1,3950.05,0
2942,20241001,15,1,12,0,2,3868.1,0
2943,20241001,15,6,54,0,1,4414.81,0
2944,20241001,15,6,54,0,2,4323.21,0
2945,20241001,15,4,51,0,1,11139.2,0
2946,20241001,15,4,51,0,2,10908.09,0
2947,20241001,15,1,32,0,1,2562.14,0
2948,20241001,15,1,32,0,2,2508.99,0
2949,20241101,1,6,5,7,1,118014.53,37
2950,20241101,1,6,5,7,2,116118.25,9
2951,20241101,1,4,29,6,1,5448.9,17
2952,20241101,1,4,29,6,2,5361.35,26
2953,20241101,1,1,21,1,1,27248.44,11
2954,20241101,1,1,21,1,2,26810.61,38
2955,20241101,1,6,24,5,1,70605.37,35
2956,20241101,1,6,24,5,2,69470.87,14
2957,20241101,1,1,10,4,1,19830.96,38
2958,20241101,1,1,10,4,2,19512.32,44
2959,20241101,2,3,12,7,1,18068.11,4
2960,20241101,2,3,12,7,2,16437.19,42
2961,20241101,2,1,42,5,1,3272.8,22
2962,20241101,2,1,42,5,2,2977.38,4
2963,20241101,2,4,19,2,1,78087.67,12
2964,20241101,2,4,19,2,2,71039.08,17
2965,20241101,2,5,6,8,1,7798.0,11
2966,20241101,2,5,6,8,2,7094.11,12
2967,20241101,2,3,8,2,1,21747.86,11
2968,20241101,2,3,8,2,2,19784.79,36
2969,20241101,3,1,30,7,1,1984.62,20
2970,20241101,3,1,30,7,2,1843.26,24
2971,20241101,3,2,9,1,1,649.11,26
2972,20241101,3,2,9,1,2,602.88,38
2973,20241101,3,6,44,6,1,941.76,44
2974,20241101,3,6,44,6,2,874.68,10
2975,20241101,3,8,58,6,1,2582.87,17
2976,20241101,3,8,58,6,2,2398.9,38
2977,20241101,3,3,10,8,1,1847.39,8
2978,20241101,3,3,10,8,2,1715.8,21
2979,20241101,3,3,21,1,1,2179.58,39
2980,20241101,3,3,21,1,2,2024.33,24
2981,20241101,4,6,48,0,1,62299.33,0
2982,20241101,4,6,48,0,2,61815.42,0
2983,20241101,4,1,10,0,1,8650.9,0
2984,20241101,4,1,10,0,2,8583.71,0
2985,20241101,4,3,52,0,1,12471.35,0
2986,20241101,4,3,52,0,2,12374.48,0
2987,20241101,5,6,29,0,1,38106.66,0
2988,20241101,5,6,29,0,2,36209.38,0
2989,20241101,5,5,7,0,1,11150.23,0
2990,20241101,5,5,7,0,2,10595.07,0
2991,20241101,5,3,21,0,1,16266.72,0
2992,20241101,5,3,21,0,2,15456.82,0
2993,20241101,6,3,54,0,1,4505.5,0
2994,20241101,6,3,54,0,2,4334.31,0
2995,20241101,6,4,24,0,1,8107.35,0
2996,20241101,6,4,24,0,2,7799.31,0
2997,20241101,6,4,30,0,1,603.09,0
2998,20241101,6,4,30,0,2,580.18,0
2999,20241101,6,2,10,0,1,8824.97,0
3000,20241101,6,2,10,0,2,8489.67,0
3001,20241101,7,4,37,0,1,14878.33,0
3002,20241101,7,4,37,0,2,14119.6,0
3003,20241101,7,2,58,0,1,19554.21,0
3004,20241101,7,2,58,0,2,18557.02,0
3005,20241101,7,5,54,0,1,5440.17,0
3006,20241101,7,5,54,0,2,5162.74,0
3007,20241101,8,3,13,0,1,3900.14,0
3008,20241101,8,3,13,0,2,3518.65,0
3009,20241101,8,2,3,0,1,26343.39,0
3010,20241101,8,2,3,0,2,23766.61,0
3011,20241101,8,6,59,0,1,589.6,0
3012,20241101,8,6,59,0,2,531.93,0
3013,20241101,8,1,12,0,1,6773.78,0
3014,20241101,8,1,12,0,2,6111.2,0
3015,20241101,8,7,44,0,1,24856.4,0
3016,20241101,8,7,44,0,2,22425.07,0
3017,20241101,8,9,13,0,1,9603.43,0
3018,20241101,8,9,13,0,2,8664.07,0
3019,20241101,9,5,32,0,1,3263.06,0
3020,20241101,9,5,32,0,2,3053.6,0
3021,20241101,9,1,13,0,1,7656.74,0
3022,20241101,9,1,13,0,2,7165.23,0
3023,20241101,9,4,10,0,1,2434.02,0
3024,20241101,9,4,10,0,2,2277.77,0
3025,20241101,9,5,41,0,1,382.77,0
3026,20241101,9,5,41,0,2,358.2,0
3027,20241101,9,1,50,0,1,2474.83,0
3028,20241101,9,1,50,0,2,2315.96,0
3029,20241101,10,1,21,0,1,811.47,0
3030,20241101,10,1,21,0,2,743.7,0
3031,20241101,10,2,4,0,1,8622.64,0
3032,20241101,10,2,4,0,2,7902.54,0
3033,20241101,10,1,26,0,1,5144.03,0
3034,20241101,10,1,26,0,2,4714.43,0
3035,20241101,10,8,23,0,1,4061.99,0
3036,20241101,10,8,23,0,2,3722.76,0
3037,20241101,10,2,48,0,1,1289.1,0
3038,20241101,10,2,48,0,2,1181.45,0
3039,20241101,11,3,53,0,1,1617.13,0
3040,20241101,11,3,53,0,2,1587.07,0
3041,20241101,11,2,44,0,1,962.83,0
3042,20241101,11,2,44,0,2,944.93,0
3043,20241101,11,3,37,0,1,1568.81,0
3044,20241101,11,3,37,0,2,1539.65,0
3045,20241101,11,2,33,0,1,10103.42,0
3046,20241101,11,2,33,0,2,9915.63,0
3047,20241101,11,1,12,0,1,3820.94,0
3048,20241101,11,1,12,0,2,3749.92,0
3049,20241101,12,1,46,0,1,4567.94,0
3050,20241101,12,1,46,0,2,4850.07,0
3051,20241101,12,1,39,0,1,917.47,0
3052,20241101,12,1,39,0,2,974.14,0
3053,20241101,12,8,48,0,1,3306.43,0
3054,20241101,12,8,48,0,2,3510.65,0
3055,20241101,13,5,5,0,1,2147.69,0
3056,20241101,13,5,5,0,2,1846.56,0
3057,20241101,13,2,54,0,1,2579.92,0
3058,20241101,13,2,54,0,2,2218.19,0
3059,20241101,13,2,12,0,1,4717.97,0
3060,20241101,13,2,12,0,2,4056.47,0
3061,20241101,13,8,31,0,1,407.88,0
3062,20241101,13,8,31,0,2,350.69,0
3063,20241101,13,4,40,0,1,2846.82,0
3064,20241101,13,4,40,0,2,2447.67,0
3065,20241101,14,8,57,0,1,1643.58,0
3066,20241101,14,8,57,0,2,1685.84,0
3067,20241101,14,2,41,0,1,207.22,0
3068,20241101,14,2,41,0,2,212.55,0
3069,20241101,14,4,29,0,1,708.36,0
3070,20241101,14,4,29,0,2,726.57,0
3071,20241101,14,4,45,0,1,249.48,0
3072,20241101,14,4,45,0,2,255.9,0
3073,20241101,14,1,28,0,1,891.26,0
3074,20241101,14,1,28,0,2,914.18,0
3075,20241101,14,1,12,0,1,87.2,0
3076,20241101,14,1,12,0,2,89.44,0
3077,20241101,15,1,35,0,1,4774.25,0
3078,20241101,15,1,35,0,2,4799.78,0
3079,20241101,15,3,54,0,1,11373.02,0
3080,20241101,15,3,54,0,2,11433.84,0
3081,20241101,15,1,49,0,1,13257.49,0
3082,20241101,15,1,49,0,2,13328.38,0
3083,20241201,1,3,2,1,1,81223.65,24
3084,20241201,1,3,2,1,2,82137.64,40
3085,20241201,1,4,31,7,1,40400.56,31
3086,20241201,1,4,31,7,2,40855.17,47
3087,20241201,1,9,51,3,1,89755.31,34
3088,20241201,1,9,51,3,2,90765.3,24
3089,20241201,1,3,26,8,1,39307.47,47
3090,20241201,1,3,26,8,2,39749.78,13
3091,20241201,2,3,12,7,1,4020.88,21
3092,20241201,2,3,12,7,2,3859.68,4
3093,20241201,2,7,31,2,1,7423.68,23
3094,20241201,2,7,31,2,2,7126.07,20
3095,20241201,2,1,28,8,1,16273.03,37
3096,20241201,2,1,28,8,2,15620.66,21
3097,20241201,2,2,50,5,1,13442.22,13
3098,20241201,2,2,50,5,2,12903.33,19
3099,20241201,2,2,18,6,1,22923.88,36
3100,20241201,2,2,18,6,2,22004.87,36
3101,20241201,2,5,19,5,1,66126.38,44
3102,20241201,2,5,19,5,2,63475.42,7
3103,20241201,3,2,10,8,1,602.18,42
3104,20241201,3,2,10,8,2,537.85,41
3105,20241201,3,1,5,2,1,1340.45,10
3106,20241201,3,1,5,2,2,1197.24,10
3107,20241201,3,5,60,8,1,9317.64,21
3108,20241201,3,5,60,8,2,8322.21,8
3109,20241201,4,3,40,0,1,1327.21,0
3110,20241201,4,3,40,0,2,1173.94,0
3111,20241201,4,3,19,0,1,89488.58,0
3112,20241201,4,3,19,0,2,79154.67,0
3113,20241201,4,5,33,0,1,8674.5,0
3114,20241201,4,5,33,0,2,7672.79,0
3115,20241201,5,3,58,0,1,24397.9,0
3116,20241201,5,3,58,0,2,22359.22,0
3117,20241201,5,1,31,0,1,38046.14,0
3118,20241201,5,1,31,0,2,34867.01,0
3119,20241201,5,7,1,0,1,9641.93,0
3120,20241201,5,7,1,0,2,8836.25,0
3121,20241201,6,1,18,0,1,5724.98,0
3122,20241201,6,1,18,0,2,5474.06,0
3123,20241201,6,2,57,0,1,7159.88,0
3124,20241201,6,2,57,0,2,6846.07,0
3125,20241201,6,1,33,0,1,1556.47,0
3126,20241201,6,1,33,0,2,1488.25,0
3127,20241201,6,9,3,0,1,1319.59,0
3128,20241201,6,9,3,0,2,1261.75,0
3129,20241201,6,6,35,0,1,714.94,0
3130,20241201,6,6,35,0,2,683.61,0
3131,20241201,6,1,3,0,1,6983.39,0
3132,20241201,6,1,3,0,2,6677.31,0
3133,20241201,7,2,45,0,1,16734.14,0
3134,20241201,7,2,45,0,2,14624.7,0
3135,20241201,7,7,56,0,1,20642.88,0
3136,20241201,7,7,56,0,2,18040.72,0
3137,20241201,7,9,23,0,1,8654.78,0
3138,20241201,7,9,23,0,2,7563.79,0
3139,20241201,8,8,7,0,1,38910.61,0
3140,20241201,8,8,7,0,2,40618.22,0
3141,20241201,8,3,42,0,1,100.42,0
3142,20241201,8,3,42,0,2,104.83,0
3143,20241201,8,9,20,0,1,26944.62,0
3144,20241201,8,9,20,0,2,28127.09,0
3145,20241201,9,4,17,0,1,254.75,0
3146,20241201,9,4,17,0,2,252.44,0
3147,20241201,9,1,18,0,1,5307.73,0
3148,20241201,9,1,18,0,2,5259.6,0
3149,20241201,9,2,59,0,1,10649.56,0
3150,20241201,9,2,59,0,2,10552.99,0
3151,20241201,10,3,14,0,1,495.95,0
3152,20241201,10,3,14,0,2,459.98,0
3153,20241201,10,2,42,0,1,10148.87,0
3154,20241201,10,2,42,0,2,9412.88,0
3155,20241201,10,9,12,0,1,5136.86,0
3156,20241201,10,9,12,0,2,4764.34,0
3157,20241201,10,1,30,0,1,1846.07,0
3158,20241201,10,1,30,0,2,1712.2,0
3159,20241201,10,5,35,0,1,2473.95,0
3160,20241201,10,5,35,0,2,2294.54,0
3161,20241201,10,1,1,0,1,689.95,0
3162,20241201,10,1,1,0,2,639.92,0
3163,20241201,11,5,45,0,1,389.17,0
3164,20241201,11,5,45,0,2,377.61,0
3165,20241201,11,6,1,0,1,3630.06,0
3166,20241201,11,6,1,0,2,3522.27,0
3167,20241201,11,1,45,0,1,436.25,0
3168,20241201,11,1,45,0,2,423.3,0
3169,20241201,11,3,47,0,1,5422.32,0
3170,20241201,11,3,47,0,2,5261.31,0
3171,20241201,11,1,32,0,1,9556.72,0
3172,20241201,11,1,32,0,2,9272.95,0
3173,20241201,12,7,18,0,1,4601.06,0
3174,20241201,12,7,18,0,2,4339.19,0
3175,20241201,12,7,54,0,1,204.87,0
3176,20241201,12,7,54,0,2,193.21,0
3177,20241201,12,8,34,0,1,3031.36,0
3178,20241201,12,8,34,0,2,2858.83,0
3179,20241201,12,2,18,0,1,2623.58,0
3180,20241201,12,2,18,0,2,2474.25,0
3181,20241201,13,1,28,0,1,839.04,0
3182,20241201,13,1,28,0,2,706.05,0
3183,20241201,13,4,39,0,1,687.43,0
3184,20241201,13,4,39,0,2,578.47,0
3185,20241201,13,9,25,0,1,2765.06,0
3186,20241201,13,9,25,0,2,2326.78,0
3187,20241201,13,7,2,0,1,383.28,0
3188,20241201,13,7,2,0,2,322.53,0
3189,20241201,13,3,22,0,1,4663.43,0
3190,20241201,13,3,22,0,2,3924.25,0
3191,20241201,13,1,48,0,1,4348.47,0
3192,20241201,13,1,48,0,2,3659.21,0
3193,20241201,14,5,42,0,1,1335.57,0
3194,20241201,14,5,42,0,2,1282.13,0
3195,20241201,14,2,12,0,1,47.67,0
3196,20241201,14,2,12,0,2,45.77,0
3197,20241201,14,3,2,0,1,2880.36,0
3198,20241201,14,3,2,0,2,2765.12,0
3199,20241201,15,1,51,0,1,6174.73,0
3200,20241201,15,1,51,0,2,6071.48,0
3201,20241201,15,4,55,0,1,8558.11,0
3202,20241201,15,4,55,0,2,8415.02,0
3203,20241201,15,3,34,0,1,12892.11,0
3204,20241201,15,3,34,0,2,12676.55,0
3205,20241201,15,1,38,0,1,4338.57,0
3206,20241201,15,1,38,0,2,4266.03,0
3207,20250101,1,8,3,5,1,193967.22,12
3208,20250101,1,8,3,5,2,175244.98,29
3209,20250101,1,8,3,5,3,196304.27,48
3210,20250101,1,1,13,8,1,64435.89,2
3211,20250101,1,1,13,8,2,58216.36,4
3212,20250101,1,1,13,8,3,66698.66,6
3213,20250101,1,5,32,2,1,25633.89,9
3214,20250101,1,5,32,2,2,23159.64,27
3215,20250101,1,5,32,2,3,26152.95,13
3216,20250101,1,2,24,6,1,15003.2,4
3217,20250101,1,2,24,6,2,13555.05,24
3218,20250101,1,2,24,6,3,15112.07,44
3219,20250101,2,2,17,4,1,35860.86,40
3220,20250101,2,2,17,4,2,37533.2,49
3221,20250101,2,2,17,4,3,37047.49,13
3222,20250101,2,2,52,4,1,46599.95,43
3223,20250101,2,2,52,4,2,48773.09,26
3224,20250101,2,2,52,4,3,47684.28,22
3225,20250101,2,2,55,3,1,44435.9,35
3226,20250101,2,2,55,3,2,46508.12,12
3227,20250101,2,2,55,3,3,46597.2,39
3228,20250101,3,8,33,1,1,1283.12,40
3229,20250101,3,8,33,1,2,1192.54,16
3230,20250101,3,8,33,1,3,1324.96,7
3231,20250101,3,1,10,2,1,5460.66,34
3232,20250101,3,1,10,2,2,5075.2,3
3233,20250101,3,1,10,2,3,5437.89,8
3234,20250101,3,1,45,7,1,4732.05,45
3235,20250101,3,1,45,7,2,4398.02,2
3236,20250101,3,1,45,7,3,4831.44,16
3237,20250101,4,1,23,0,1,43414.25,0
3238,20250101,4,1,23,0,2,42612.66,0
3239,20250101,4,1,23,0,3,44913.81,0
3240,20250101,4,6,22,0,1,19021.93,0
3241,20250101,4,6,22,0,2,18670.72,0
3242,20250101,4,6,22,0,3,19469.3,0
3243,20250101,4,4,15,0,1,32644.87,0
3244,20250101,4,4,15,0,2,32042.12,0
3245,20250101,4,4,15,0,3,34300.05,0
3246,20250101,5,1,18,0,1,30850.75,0
3247,20250101,5,1,18,0,2,29763.99,0
3248,20250101,5,1,18,0,3,31361.34,0
3249,20250101,5,3,31,0,1,6579.44,0
3250,20250101,5,3,31,0,2,6347.67,0
3251,20250101,5,3,31,0,3,6806.2,0
3252,20250101,5,2,15,0,1,35043.31,0
3253,20250101,5,2,15,0,2,33808.87,0
3254,20250101,5,2,15,0,3,36377.36,0
3255,20250101,6,3,13,0,1,2972.86,0
3256,20250101,6,3,13,0,2,3087.79,0
3257,20250101,6,3,13,0,3,3004.4,0
3258,20250101,6,4,53,0,1,1301.29,0
3259,20250101,6,4,53,0,2,1351.59,0
3260,20250101,6,4,53,0,3,1338.23,0
3261,20250101,6,1,20,0,1,10506.27,0
3262,20250101,6,1,20,0,2,10912.42,0
3263,20250101,6,1,20,0,3,10681.34,0
3264,20250101,6,1,27,0,1,8008.94,0
3265,20250101,6,1,27,0,2,8318.55,0
3266,20250101,6,1,27,0,3,8280.91,0
3267,20250101,7,5,31,0,1,1992.82,0
3268,20250101,7,5,31,0,2,2008.88,0
3269,20250101,7,5,31,0,3,1994.06,0
3270,20250101,7,3,29,0,1,3217.33,0
3271,20250101,7,3,29,0,2,3243.26,0
3272,20250101,7,3,29,0,3,3299.51,0
3273,20250101,7,3,3,0,1,18953.52,0
3274,20250101,7,3,3,0,2,19106.28,0
3275,20250101,7,3,3,0,3,19613.98,0
3276,20250101,7,5,29,0,1,6236.93,0
3277,20250101,7,5,29,0,2,6287.2,0
3278,20250101,7,5,29,0,3,6558.76,0
3279,20250101,7,6,31,0,1,11921.38,0
3280,20250101,7,6,31,0,2,12017.46,0
3281,20250101,7,6,31,0,3,12503.81,0
3282,20250101,8,3,3,0,1,8936.44,0
3283,20250101,8,3,3,0,2,8709.69,0
3284,20250101,8,3,3,0,3,9094.63,0
3285,20250101,8,1,2,0,1,1177.8,0
3286,20250101,8,1,2,0,2,1147.92,0
3287,20250101,8,1,2,0,3,1225.88,0
3288,20250101,8,3,5,0,1,9005.89,0
3289,20250101,8,3,5,0,2,8777.38,0
3290,20250101,8,3,5,0,3,9433.88,0
3291,20250101,8,6,34,0,1,34678.55,0
3292,20250101,8,6,34,0,2,33798.65,0
3293,20250101,8,6,34,0,3,36257.57,0
3294,20250101,8,4,12,0,1,20821.05,0
3295,20250101,8,4,12,0,2,20292.75,0
3296,20250101,8,4,12,0,3,21422.31,0
3297,20250101,9,4,38,0,1,10209.14,0
3298,20250101,9,4,38,0,2,9719.35,0
3299,20250101,9,4,38,0,3,10482.83,0
3300,20250101,9,2,26,0,1,1267.27,0
3301,20250101,9,2,26,0,2,1206.47,0
3302,20250101,9,2,26,0,3,1285.99,0
3303,20250101,9,4,1,0,1,1844.87,0
3304,20250101,9,4,1,0,2,1756.36,0
3305,20250101,9,4,1,0,3,1886.4,0
3306,20250101,9,1,3,0,1,1246.16,0
3307,20250101,9,1,3,0,2,1186.37,0
3308,20250101,9,1,3,0,3,1239.15,0
3309,20250101,9,1,54,0,1,3257.21,0
3310,20250101,9,1,54,0,2,3100.94,0
3311,20250101,9,1,54,0,3,3209.62,0
3312,20250101,10,3,38,0,1,2363.19,0
3313,20250101,10,3,38,0,2,2339.83,0
3314,20250101,10,3,38,0,3,2515.8,0
3315,20250101,10,1,51,0,1,7886.42,0
3316,20250101,10,1,51,0,2,7808.46,0
3317,20250101,10,1,51,0,3,8086.29,0
3318,20250101,10,5,8,0,1,9058.13,0
3319,20250101,10,5,8,0,2,8968.59,0
3320,20250101,10,5,8,0,3,9341.51,0
3321,20250101,10,6,31,0,1,1203.82,0
3322,20250101,10,6,31,0,2,1191.92,0
3323,20250101,10,6,31,0,3,1251.02,0
3324,20250101,11,1,20,0,1,921.14,0
3325,20250101,11,1,20,0,2,804.17,0
3326,20250101,11,1,20,0,3,941.46,0
3327,20250101,11,8,41,0,1,13588.86,0
3328,20250101,11,8,41,0,2,11863.24,0
3329,20250101,11,8,41,0,3,13657.68,0
3330,20250101,11,6,16,0,1,8397.27,0
3331,20250101,11,6,16,0,2,7330.92,0
3332,20250101,11,6,16,0,3,8483.27,0
3333,20250101,12,1,51,0,1,4791.94,0
3334,20250101,12,1,51,0,2,4728.47,0
3335,20250101,12,1,51,0,3,5003.39,0
3336,20250101,12,5,29,0,1,1107.36,0
3337,20250101,12,5,29,0,2,1092.69,0
3338,20250101,12,5,29,0,3,1129.51,0
3339,20250101,12,4,7,0,1,1204.12,0
3340,20250101,12,4,7,0,2,1188.17,0
3341,20250101,12,4,7,0,3,1213.29,0
3342,20250101,12,4,2,0,1,2539.28,0
3343,20250101,12,4,2,0,2,2505.64,0
3344,20250101,12,4,2,0,3,2665.26,0
3345,20250101,12,4,53,0,1,897.09,0
3346,20250101,12,4,53,0,2,885.2,0
3347,20250101,12,4,53,0,3,911.57,0
3348,20250101,13,4,2,0,1,881.89,0
3349,20250101,13,4,2,0,2,863.4,0
3350,20250101,13,4,2,0,3,912.0,0
3351,20250101,13,6,22,0,1,483.97,0
3352,20250101,13,6,22,0,2,473.82,0
3353,20250101,13,6,22,0,3,493.13,0
3354,20250101,13,5,39,0,1,7263.72,0
3355,20250101,13,5,39,0,2,7111.44,0
3356,20250101,13,5,39,0,3,7467.37,0
3357,20250101,13,1,59,0,1,3747.24,0
3358,20250101,13,1,59,0,2,3668.68,0
3359,20250101,13,1,59,0,3,3876.21,0
3360,20250101,14,3,24,0,1,2179.79,0
3361,20250101,14,3,24,0,2,2325.93,0
3362,20250101,14,3,24,0,3,2257.64,0
3363,20250101,14,1,35,0,1,359.29,0
3364,20250101,14,1,35,0,2,383.38,0
3365,20250101,14,1,35,0,3,374.85,0
3366,20250101,14,1,15,0,1,1420.49,0
3367,20250101,14,1,15,0,2,1515.72,0
3368,20250101,14,1,15,0,3,1441.37,0
3369,20250101,14,1,57,0,1,72.1,0
3370,20250101,14,1,57,0,2,76.93,0
3371,20250101,14,1,57,0,3,75.74,0
3372,20250101,15,2,39,0,1,2153.79,0
3373,20250101,15,2,39,0,2,2194.02,0
3374,20250101,15,2,39,0,3,2211.57,0
3375,20250101,15,1,49,0,1,3455.96,0
3376,20250101,15,1,49,0,2,3520.5,0
3377,20250101,15,1,49,0,3,3646.2,0
3378,20250101,15,7,37,0,1,3024.55,0
3379,20250101,15,7,37,0,2,3081.03,0
3380,20250101,15,7,37,0,3,3035.12,0
3381,20250101,15,3,53,0,1,24085.16,0
3382,20250101,15,3,53,0,2,24534.98,0
3383,20250101,15,3,53,0,3,25069.78,0
3384,20250201,1,2,55,1,1,76354.19,16
3385,20250201,1,2,55,1,2,74481.97,19
3386,20250201,1,2,55,1,3,79225.58,1
3387,20250201,1,1,51,6,1,8886.82,24
3388,20250201,1,1,51,6,2,8668.91,43
3389,20250201,1,1,51,6,3,9281.88,36
3390,20250201,1,1,36,4,1,205680.63,18
3391,20250201,1,1,36,4,2,200637.28,16
3392,20250201,1,1,36,4,3,213893.93,41
3393,20250201,2,3,9,7,1,28203.29,14
3394,20250201,2,3,9,7,2,30055.32,49
3395,20250201,2,3,9,7,3,28693.72,37
3396,20250201,2,1,48,6,1,24346.1,14
3397,20250201,2,1,48,6,2,25944.83,33
3398,20250201,2,1,48,6,3,25438.0,41
3399,20250201,2,5,37,2,1,7601.96,16
3400,20250201,2,5,37,2,2,8101.16,4
3401,20250201,2,5,37,2,3,7733.08,12
3402,20250201,2,3,14,7,1,977.63,12
3403,20250201,2,3,14,7,2,1041.83,35
3404,20250201,2,3,14,7,3,989.65,32
3405,20250201,2,8,17,5,1,14939.57,45
3406,20250201,2,8,17,5,2,15920.6,42
3407,20250201,2,8,17,5,3,15436.13,9
3408,20250201,2,4,36,4,1,54454.02,18
3409,20250201,2,4,36,4,2,58029.85,9
3410,20250201,2,4,36,4,3,55599.7,6
3411,20250201,3,8,3,3,1,2751.85,42
3412,20250201,3,8,3,3,2,2882.43,38
3413,20250201,3,8,3,3,3,2877.99,25
3414,20250201,3,6,13,4,1,2003.87,14
3415,20250201,3,6,13,4,2,2098.96,33
3416,20250201,3,6,13,4,3,2041.12,28
3417,20250201,3,1,8,4,1,625.19,34
3418,20250201,3,1,8,4,2,654.86,44
3419,20250201,3,1,8,4,3,637.6,33
3420,20250201,3,2,30,2,1,1074.67,12
3421,20250201,3,2,30,2,2,1125.67,29
3422,20250201,3,2,30,2,3,1103.04,3
3423,20250201,3,1,30,1,1,176.36,26
3424,20250201,3,1,30,1,2,184.73,2
3425,20250201,3,1,30,1,3,181.75,25
3426,20250201,3,5,39,4,1,4010.97,35
3427,20250201,3,5,39,4,2,4201.3,23
3428,20250201,3,5,39,4,3,4139.66,9
3429,20250201,4,5,43,0,1,40215.98,0
3430,20250201,4,5,43,0,2,36797.08,0
3431,20250201,4,5,43,0,3,42127.68,0
3432,20250201,4,2,34,0,1,10453.12,0
3433,20250201,4,2,34,0,2,9564.46,0
3434,20250201,4,2,34,0,3,10638.44,0
3435,20250201,4,2,55,0,1,28180.69,0
3436,20250201,4,2,55,0,2,25784.95,0
3437,20250201,4,2,55,0,3,29136.71,0
3438,20250201,4,2,3,0,1,8987.59,0
3439,20250201,4,2,3,0,2,8223.52,0
